filename,blur_score
v04_frame_0396.jpg,397.6216881145713
v04_frame_0858.jpg,398.357065800415
v04_frame_0850.jpg,398.95690186332297
v04_frame_0109.jpg,399.16139758354365
v04_frame_0395.jpg,399.73635864468685
v04_frame_0961.jpg,400.38261412183857
v04_frame_0401.jpg,400.576236978936
v04_frame_0241.jpg,401.06421747560745
v04_frame_0068.jpg,402.21933262193465
v04_frame_0550.jpg,402.74274413976656
v04_frame_0649.jpg,402.8353157597283
v04_frame_0627.jpg,403.21707507625143
v04_frame_0796.jpg,403.23591176136034
v04_frame_0297.jpg,403.75793988296635
v04_frame_0051.jpg,404.2142498394989
v04_frame_0442.jpg,404.5404435366301
v04_frame_0435.jpg,404.82886000444853
v04_frame_0677.jpg,405.94129528806707
v04_frame_0327.jpg,406.23929955374626
v04_frame_0094.jpg,406.6321476056842
v04_frame_0867.jpg,408.5099385878905
v04_frame_0019.jpg,408.7069747175415
v04_frame_0605.jpg,408.7307645051731
v04_frame_0292.jpg,408.92066831178556
v04_frame_0576.jpg,409.04021696865857
v04_frame_0328.jpg,409.06948132684016
v04_frame_0436.jpg,409.6464022912754
v04_frame_0098.jpg,410.3051341098916
v04_frame_0557.jpg,411.03088437183413
v04_frame_0667.jpg,411.0560015138119
v04_frame_0332.jpg,411.5262044233909
v04_frame_0897.jpg,412.58925563659216
v04_frame_0830.jpg,412.7403439581023
v04_frame_0794.jpg,413.395766037251
v04_frame_0967.jpg,413.4669776477943
v04_frame_0624.jpg,415.04472837128355
v04_frame_0968.jpg,415.33049098781987
v04_frame_0954.jpg,415.62092989998797
v04_frame_0398.jpg,415.6506803382768
v04_frame_0982.jpg,416.46927717024715
v04_frame_0812.jpg,416.6164289860087
v04_frame_0231.jpg,418.08907009265914
v04_frame_0044.jpg,418.73893055645516
v04_frame_0281.jpg,419.846976620069
v04_frame_0147.jpg,419.86738955031035
v04_frame_0981.jpg,419.9589216369335
v04_frame_0686.jpg,420.48384197413003
v04_frame_0334.jpg,420.98190302153705
v04_frame_0978.jpg,421.0045062245264
v04_frame_0588.jpg,421.19582907942663
v04_frame_0847.jpg,421.34673610883175
v04_frame_0101.jpg,421.39426509150655
v04_frame_0309.jpg,421.6427060823747
v04_frame_0972.jpg,421.8712543144886
v04_frame_0248.jpg,422.5019248114269
v04_frame_0104.jpg,422.5644596784793
v04_frame_0415.jpg,422.8838668955061
v04_frame_0637.jpg,423.03804682307754
v04_frame_0608.jpg,424.123662978768
v04_frame_0220.jpg,424.1660589530097
v04_frame_0650.jpg,424.4977687124559
v04_frame_0278.jpg,424.58229534819804
v04_frame_0949.jpg,425.9053841213545
v04_frame_0581.jpg,426.5236722999102
v04_frame_0310.jpg,426.590386691528
v04_frame_0291.jpg,426.81234852187447
v04_frame_0416.jpg,427.0715960914706
v04_frame_0572.jpg,427.33067919010114
v04_frame_0676.jpg,427.84602647416875
v04_frame_0422.jpg,428.01482111181576
v04_frame_0633.jpg,428.07592618200476
v04_frame_0067.jpg,428.88403685539623
v04_frame_0232.jpg,429.53152490516464
v04_frame_0468.jpg,429.56218777712604
v04_frame_0258.jpg,430.05694443019826
v04_frame_0246.jpg,430.3475594539771
v04_frame_0298.jpg,431.61626050226636
v04_frame_0590.jpg,433.43963414789727
v04_frame_0064.jpg,433.43970404108774
v04_frame_0665.jpg,433.6765372455164
v04_frame_0814.jpg,434.1839879730176
v04_frame_0843.jpg,434.2019617092511
v04_frame_0617.jpg,434.74794327545027
v04_frame_0953.jpg,435.4556594971444
v04_frame_0116.jpg,436.2859388405116
v04_frame_0939.jpg,437.7226718930089
v04_frame_0102.jpg,438.8473570611728
v04_frame_0620.jpg,438.9387921693296
v04_frame_0475.jpg,441.32869475864385
v04_frame_0800.jpg,443.1525172508663
